timestamp,pyros,servos,servos_deg,accelerometer,barofilteredalt,temp,gyro,gps_fix,lat,lon,gpsalt,gps_horiz_prec,gps_vert_prec,gps_num_sat,flight_time,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt,pyro_resistances,cell_voltages,total_current,converter_voltages,converter_currents,bms_protections_enabled,bms_protection_status,bms_temp,enabled_status,angleFromVertical,gnd_lat,gnd_lon,gnd_fix,gnd_alt
"25.8","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.2305093125, 0.3233129921875, 0.0]","1553.2405","-28.26548885345459","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1553.948","0.0","0.0","0","25800","-10.126916","0.0041497536","2.2018855E-4","state.FLIGHT","430","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.781007","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.126916773061392","","","",""
"25.86","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.231275457031249, 0.32254684765624997, 0.0]","1552.3203","-28.2594091129303","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1553.948","0.0","0.0","0","25860","-10.2027445","0.0041704234","2.2092808E-4","state.FLIGHT","431","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.782324","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.202745327260363","","","",""
"25.92","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.231275457031249, 0.32254684765624997, 0.0]","1551.4004","-28.253363528251647","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1552.423","0.0","0.0","0","25920","-10.278573","0.004191093","2.2166761E-4","state.FLIGHT","432","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.783603","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.27857388146799","","","",""
"25.98","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.2320416015625, 0.32254684765624997, 0.0]","1550.4805","-28.247283787727355","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1552.423","0.0","0.0","0","25980","-10.354402","0.004211763","2.2240714E-4","state.FLIGHT","433","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.784847","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.354402435684044","","","",""
"26.04","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23280774609375, 0.32254684765624997, 0.0]","1549.5603","-28.241204047203063","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1550.899","0.0","0.0","0","26040","-10.43023","0.0042324327","2.2314666E-4","state.FLIGHT","434","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.786058","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.430230989908289","","","",""
"26.1","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23280774609375, 0.32254684765624997, 0.0]","1548.6406","-28.23512430667877","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1549.375","0.0","0.0","0","26100","-10.506059","0.0042531025","2.2388619E-4","state.FLIGHT","435","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.78724","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.506059544140534","","","",""
"26.16","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.233573890625, 0.32254684765624997, 0.0]","1547.721","-28.22907872200012","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1549.375","0.0","0.0","0","26160","-10.581887","0.0042737722","2.2462572E-4","state.FLIGHT","436","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.788395","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.581888098380482","","","",""
"26.22","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.233573890625, 0.32254684765624997, 0.0]","1546.8015","-28.22299898147583","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1547.851","0.0","0.0","0","26220","-10.657716","0.004294442","2.2536525E-4","state.FLIGHT","437","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.789523","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.65771665262797","","","",""
"26.28","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.234340035156249, 0.32254684765624997, 0.0]","1545.8818","-28.216919240951537","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1547.851","0.0","0.0","0","26280","-10.733544","0.004315112","2.2610478E-4","state.FLIGHT","438","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.7906275","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.733545206882813","","","",""
"26.34","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.234340035156249, 0.321780703125, 0.0]","1544.9626","-28.210839500427245","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1546.327","0.0","0.0","0","26340","-10.809373","0.0043357816","2.268443E-4","state.FLIGHT","439","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.79171","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.809373761144746","","","",""
"26.4","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.2351061796875, 0.321780703125, 0.0]","1544.0435","-28.204793915748596","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1544.804","0.0","0.0","0","26400","-10.885201","0.0043564513","2.2758383E-4","state.FLIGHT","440","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.792771","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.885202315413604","","","",""
"26.46","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.2351061796875, 0.321780703125, 0.0]","1543.1245","-28.198714175224303","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1544.804","0.0","0.0","0","26460","-10.96103","0.004377121","2.2832336E-4","state.FLIGHT","441","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.793815","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","10.961030869689184","","","",""
"26.52","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.2351061796875, 0.321780703125, 0.0]","1542.2053","-28.19263443470001","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1543.28","0.0","0.0","0","26520","-11.036859","0.004397791","2.2906289E-4","state.FLIGHT","442","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.794839","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.036859423971322","","","",""
"26.58","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.235872324218748, 0.321780703125, 0.0]","1541.2866","-28.18655469417572","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1543.28","0.0","0.0","0","26580","-11.112687","0.0044184607","2.2980242E-4","state.FLIGHT","443","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.795849","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.11268797825979","","","",""
"26.64","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.235872324218748, 0.321780703125, 0.0]","1540.3679","-28.18050910949707","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1541.756","0.0","0.0","0","26640","-11.188516","0.0044391304","2.3054195E-4","state.FLIGHT","444","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.796844","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.188516532554472","","","",""
"26.7","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.235872324218748, 0.321780703125, 0.0]","1539.4492","-28.174429368972778","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1540.233","0.0","0.0","0","26700","-11.264344","0.0044598","2.3128148E-4","state.FLIGHT","445","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.797824","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.264345086855117","","","",""
"26.76","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23663846875, 0.321780703125, 0.0]","1538.5305","-28.168349628448485","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1540.233","0.0","0.0","0","26760","-11.340173","0.00448047","2.32021E-4","state.FLIGHT","446","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.798792","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.340173641161615","","","",""
"26.82","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23663846875, 0.321780703125, 0.0]","1537.6123","-28.162304043769836","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1538.709","0.0","0.0","0","26820","-11.416001","0.0045011397","2.3276053E-4","state.FLIGHT","447","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.7997465","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.41600219547382","","","",""
"26.88","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23663846875, 0.321780703125, 0.0]","1536.6938","-28.156224303245544","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1538.709","0.0","0.0","0","26880","-11.49183","0.0045218095","2.3350006E-4","state.FLIGHT","448","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.800691","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.49183074979148","","","",""
"26.94","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23663846875, 0.321780703125, 0.0]","1535.7756","-28.150144562721252","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000287","1537.186","0.0","0.0","0","26940","-11.567658","0.0045424793","2.3423959E-4","state.FLIGHT","449","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.801625","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.567659304114528","","","",""
"27.0","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23663846875, 0.321780703125, 0.0]","1534.8574","-28.144098978042603","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1535.662","0.0","0.0","0","27000","-11.643487","0.004563149","2.3497912E-4","state.FLIGHT","450","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.802549","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.643487858442745","","","",""
"27.06","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[9.23740461328125, 0.32101455859375, 0.0]","1533.9397","-28.13801923751831","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1535.662","0.0","0.0","0","27060","-11.719316","0.004583819","2.3571865E-4","state.FLIGHT","451","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.803465","1636","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.71931641277606","","","",""
"27.12","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1533.0222","-28.13193949699402","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1534.139","0.0","0.0","0","27120","-11.795144","0.0046044886","2.3645817E-4","state.APOGEE","452","","[0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","0","","-15.804372","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.795144967114249","","","",""
"27.18","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1532.1045","-28.12589391231537","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1534.139","0.0","0.0","0","27180","-11.870973","0.0046251584","2.371977E-4","state.APOGEE","453","","[0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","0","","-15.805272","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.870973521457245","","","",""
"27.24","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1531.187","-28.119814171791077","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1532.616","0.0","0.0","0","27240","-11.946801","0.004645828","2.3793723E-4","state.APOGEE","454","","[0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","0","","-15.806166","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","11.946802075804843","","","",""
"27.3","[2, 2, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1530.2693","-28.113734431266785","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1531.093","0.0","0.0","0","27300","-12.02263","0.004666498","2.3867676E-4","state.APOGEE","455","","[0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","0","","-15.807052","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.022630630156888","","","",""
"27.36","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1529.352","-28.107688846588136","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1531.093","0.0","0.0","0","27360","-12.098458","0.0046871677","2.3941629E-4","state.APOGEE","456","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.807932","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.098459184513334","","","",""
"27.42","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1528.435","-28.101609106063844","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1529.57","0.0","0.0","0","27420","-12.174287","0.0047078375","2.4015582E-4","state.APOGEE","457","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.808807","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.174287738873957","","","",""
"27.48","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.23740461328125, 0.32101455859375, 0.0]","1527.5178","-28.09552936553955","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1529.57","0.0","0.0","0","27480","-12.250115","0.0047285073","2.4089534E-4","state.APOGEE","458","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.809677","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.250116293238701","","","",""
"27.54","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.2381707578125, 0.32101455859375, 0.0]","1526.6008","-28.089483780860903","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1528.047","0.0","0.0","0","27540","-12.325944","0.004749177","2.4163487E-4","state.APOGEE","459","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.810542","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.325944847607468","","","",""
"27.6","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.2381707578125, 0.32101455859375, 0.0]","1525.6843","-28.08340404033661","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1526.524","0.0","0.0","0","27600","-12.4017725","0.004769847","2.423744E-4","state.APOGEE","460","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.811402","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.401773401980043","","","",""
"27.66","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.2381707578125, 0.32101455859375, 0.0]","1524.7676","-28.077358455657958","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1526.524","0.0","0.0","0","27660","-12.477601","0.0047905166","2.4311393E-4","state.APOGEE","461","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.81226","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.477601956356343","","","",""
"27.72","[0, 0, 2, 2, 2, 2]","[941, 1500, 1495, 1430]","[-67.08, 0.0, -0.5, -7.0]","[9.2381707578125, 0.32101455859375, 0.0]","1523.8508","-28.071278715133666","[0.24414062496, -0.24414062496, -0.82397460924]","3","28.61","-80.6000286","1525.002","0.0","0.0","0","27720","-12.55343","0.0048111863","2.4385346E-4","state.APOGEE","462","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","-15.813112","1533","1637","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","12.553430510736295","","","",""
